pm2.5,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir
80.0,6,17.0,1015.0,SE,8.94,0,0
83.0,7,17.0,1016.0,SE,12.96,0,0
79.0,7,17.0,1016.0,SE,17.88,0,0
69.0,7,17.0,1016.0,SE,22.8,0,0
70.0,7,18.0,1015.0,SE,27.72,0,0
72.0,7,19.0,1015.0,SE,31.74,0,0
74.0,7,19.0,1014.0,SE,33.53,0,0
71.0,4,21.0,1013.0,SE,36.66,0,0
48.0,3,21.0,1013.0,SE,41.58,0,0
43.0,4,20.0,1013.0,SE,46.5,0,0
45.0,4,19.0,1014.0,SE,51.42,0,0
47.0,4,18.0,1015.0,SE,57.23,0,0
56.0,5,18.0,1015.0,SE,62.15,0,0
59.0,5,17.0,1015.0,SE,66.17,0,0
59.0,5,17.0,1016.0,SE,67.96,0,0
55.0,5,17.0,1016.0,SE,71.09,0,0
50.0,5,16.0,1016.0,cv,0.89,0,0
46.0,5,16.0,1016.0,SE,1.79,0,0
40.0,5,16.0,1015.0,SE,4.92,0,0
46.0,5,15.0,1016.0,SE,8.05,0,0
47.0,5,14.0,1016.0,cv,0.89,0,0
50.0,6,14.0,1016.0,cv,1.78,0,0
46.0,7,15.0,1017.0,cv,2.67,0,0
47.0,6,16.0,1017.0,SE,1.79,0,0
55.0,7,17.0,1017.0,SE,6.71,0,0
51.0,7,17.0,1017.0,SE,9.84,0,0
63.0,7,17.0,1017.0,SE,12.97,0,0
62.0,7,18.0,1017.0,NE,4.02,0,0
64.0,8,19.0,1016.0,SE,1.79,0,0
63.0,7,19.0,1016.0,SE,3.58,0,0
63.0,7,20.0,1015.0,NE,1.79,0,0
59.0,7,20.0,1015.0,NE,3.58,0,0
70.0,6,20.0,1015.0,NE,5.37,0,0
71.0,8,19.0,1014.0,SE,1.79,0,0
69.0,5,19.0,1014.0,SE,4.92,0,0
65.0,3,19.0,1015.0,SE,6.71,0,0
54.0,1,19.0,1016.0,SE,10.73,0,0
40.0,3,17.0,1016.0,SE,14.75,0,1
42.0,6,14.0,1017.0,SE,16.54,0,2
42.0,9,12.0,1016.0,NE,1.79,0,3
48.0,9,11.0,1015.0,NE,4.92,0,4
51.0,9,10.0,1014.0,NW,4.92,0,5
57.0,9,10.0,1012.0,NW,8.94,0,6
49.0,9,10.0,1011.0,NE,5.81,0,7
46.0,9,11.0,1011.0,NE,10.73,0,8
40.0,10,11.0,1010.0,NE,15.65,0,9
39.0,10,11.0,1009.0,NE,19.67,0,10
33.0,10,11.0,1009.0,NE,23.69,0,11
26.0,10,11.0,1009.0,NE,27.71,0,12
34.0,10,11.0,1008.0,NE,32.63,0,13
22.0,10,12.0,1007.0,NW,4.92,0,14
22.0,10,12.0,1006.0,NW,9.84,0,15
21.0,10,12.0,1005.0,NW,14.76,0,16
16.0,10,13.0,1004.0,NW,19.68,0,17
17.0,10,13.0,1003.0,NW,23.7,0,18
8.0,10,14.0,1002.0,NW,26.83,0,19
17.0,9,14.0,1002.0,NW,30.85,0,0
15.0,9,14.0,1001.0,NW,33.98,0,1
20.0,9,14.0,1001.0,SE,1.79,0,2
22.0,10,13.0,1001.0,SE,4.92,0,3
30.0,10,13.0,1002.0,SE,8.05,0,0
28.0,10,13.0,1002.0,SE,11.18,0,0
35.0,10,13.0,1001.0,SE,12.97,0,0
40.0,10,12.0,1001.0,cv,0.89,0,0
46.0,10,11.0,1000.0,SE,0.89,0,0
45.0,10,11.0,1000.0,SE,2.68,0,0
47.0,10,11.0,1000.0,cv,0.89,0,0
47.0,9,10.0,1000.0,cv,1.34,0,0
57.0,8,9.0,1000.0,NW,0.89,0,0
65.0,10,11.0,1001.0,NW,2.68,0,0
72.0,12,13.0,1002.0,NW,4.47,0,0
75.0,12,16.0,1002.0,cv,0.89,0,0
82.0,11,19.0,1002.0,cv,1.78,0,0
53.0,10,23.0,1002.0,NW,1.79,0,0
21.0,5,26.0,1002.0,NW,6.71,0,0
23.0,3,28.0,1001.0,NW,12.52,0,0
23.0,6,29.0,1000.0,SE,8.05,0,0
23.0,5,29.0,1000.0,SE,15.2,0,0
23.0,6,30.0,999.0,SE,23.25,0,0
30.0,7,29.0,999.0,SE,31.3,0,0
29.0,9,29.0,999.0,SE,37.11,0,0
40.0,9,28.0,998.0,SE,44.26,0,0
52.0,10,27.0,999.0,SE,50.07,0,0
64.0,11,26.0,999.0,SE,55.88,0,0
65.0,12,25.0,1000.0,SE,60.8,0,0
58.0,11,25.0,1000.0,SE,66.61,0,0
54.0,9,24.0,1001.0,SE,70.63,0,0
42.0,7,23.0,1000.0,SE,73.76,0,0
43.0,9,19.0,1000.0,SE,75.55,0,0
40.0,10,16.0,1000.0,cv,0.89,0,0
50.0,9,13.0,1000.0,NW,0.89,0,0
47.0,10,13.0,1000.0,cv,0.45,0,0
57.0,11,12.0,1000.0,cv,1.34,0,0
80.0,12,13.0,1001.0,NW,0.89,0,0
108.0,14,16.0,1001.0,NW,1.78,0,0
106.0,12,19.0,1001.0,NE,1.79,0,0
98.0,12,21.0,1001.0,SE,1.79,0,0
112.0,12,22.0,1001.0,SE,3.58,0,0
104.0,12,25.0,1000.0,cv,0.89,0,0
86.0,12,26.0,1000.0,NE,1.79,0,0
82.0,10,29.0,999.0,NW,3.13,0,0
52.0,8,30.0,999.0,NW,8.05,0,0
42.0,1,30.0,998.0,NW,16.99,0,0
45.0,-1,31.0,998.0,NW,29.06,0,0
34.0,0,30.0,997.0,NW,38.0,0,0
30.0,-2,29.0,997.0,NW,46.94,0,0
30.0,-2,28.0,998.0,NW,51.86,0,0
40.0,-3,27.0,1000.0,NW,57.67,0,0
36.0,-4,24.0,1001.0,NW,64.82,0,0
29.0,-5,22.0,1003.0,NW,71.97,0,0
25.0,-7,22.0,1003.0,NW,81.8,0,0
32.0,-5,20.0,1004.0,NW,91.63,0,0
38.0,-5,19.0,1004.0,NW,98.78,0,0
34.0,-4,18.0,1004.0,NW,106.83,0,0
32.0,-3,18.0,1005.0,NW,114.88,0,0
34.0,-2,18.0,1005.0,NW,126.95,0,0
29.0,-1,18.0,1006.0,NW,136.78,0,0
26.0,-1,18.0,1006.0,NW,144.83,0,0
23.0,-2,19.0,1007.0,NW,153.77,0,0
22.0,-2,19.0,1007.0,NW,164.95,0,0
17.0,-2,20.0,1007.0,NW,176.13,0,0
11.0,-1,21.0,1007.0,NW,187.31,0,0
20.0,-1,22.0,1007.0,NW,196.25,0,0
14.0,0,20.0,1007.0,NW,203.4,0,0
16.0,-1,22.0,1006.0,NW,210.55,0,0
14.0,-1,22.0,1006.0,NW,217.7,0,0
14.0,-1,22.0,1005.0,NW,223.51,0,0
18.0,-2,22.0,1004.0,cv,4.02,0,0
12.0,-3,22.0,1003.0,cv,4.91,0,0
19.0,-2,22.0,1003.0,SE,1.79,0,0
19.0,2,18.0,1003.0,cv,0.89,0,0
25.0,5,14.0,1004.0,cv,1.78,0,0
30.0,-1,19.0,1004.0,SE,4.02,0,0
25.0,-2,19.0,1004.0,SE,8.04,0,0
27.0,2,13.0,1003.0,cv,0.89,0,0
30.0,4,11.0,1003.0,cv,1.78,0,0
76.0,5,11.0,1002.0,cv,2.67,0,0
68.0,5,11.0,1001.0,NE,1.79,0,0
77.0,6,10.0,1001.0,cv,0.89,0,0
68.0,5,10.0,1001.0,cv,1.78,0,0
59.0,4,8.0,1001.0,NW,3.13,0,0
45.0,6,11.0,1002.0,NW,6.26,0,0
37.0,5,15.0,1002.0,NW,9.39,0,0
89.0,4,18.0,1002.0,NW,11.18,0,0
52.0,3,20.0,1002.0,NE,1.79,0,0
40.0,5,23.0,1001.0,NE,3.58,0,0
45.0,0,25.0,1001.0,NE,5.37,0,0
69.0,0,27.0,1000.0,SE,3.13,0,0
80.0,1,28.0,999.0,SE,7.15,0,0
96.0,2,29.0,999.0,SE,11.17,0,0
107.0,0,29.0,998.0,SE,16.98,0,0
111.0,1,28.0,997.0,SE,22.79,0,0
121.0,3,28.0,998.0,SE,25.92,0,0
109.0,5,27.0,997.0,SE,29.05,0,0
94.0,3,27.0,998.0,SE,33.07,0,0
95.0,4,26.0,999.0,SE,38.88,0,0
105.0,6,24.0,999.0,SE,42.01,0,0
94.0,7,22.0,1000.0,SE,45.14,0,0
121.0,6,21.0,1001.0,NE,4.02,0,0
203.0,4,21.0,1001.0,SE,1.79,0,0
84.0,5,19.0,1001.0,cv,0.89,0,0
96.0,6,18.0,1002.0,NW,4.02,0,0
83.0,7,16.0,1002.0,SE,0.89,0,0
85.0,8,14.0,1003.0,cv,0.89,0,0
93.0,7,14.0,1004.0,NE,1.79,0,0
89.0,9,16.0,1005.0,NW,3.13,0,0
75.0,5,22.0,1006.0,NW,6.26,0,0
57.0,3,23.0,1007.0,NE,4.02,0,0
271.0,2,25.0,1008.0,NE,11.17,0,0
50.0,4,26.0,1008.0,NE,15.19,0,0
74.0,4,27.0,1008.0,NE,19.21,0,0
56.0,3,27.0,1008.0,SE,4.02,0,0
48.0,1,30.0,1008.0,NW,4.02,0,0
60.0,2,29.0,1007.0,NE,3.13,0,0
49.0,1,29.0,1007.0,NE,4.92,0,0
45.0,2,29.0,1006.0,SE,3.13,0,0
42.0,3,29.0,1007.0,NE,1.79,0,0
38.0,1,28.0,1007.0,SE,3.13,0,0
43.0,5,26.0,1008.0,SE,7.15,0,0
47.0,6,25.0,1009.0,SE,12.07,0,0
63.0,5,23.0,1011.0,SE,19.22,0,0
71.0,4,22.0,1012.0,SE,24.14,0,0
105.0,6,20.0,1013.0,SE,25.93,0,0
74.0,6,18.0,1013.0,cv,0.89,0,0
71.0,6,18.0,1013.0,cv,1.78,0,0
80.0,5,18.0,1013.0,SE,1.79,0,0
79.0,6,16.0,1013.0,cv,0.45,0,0
76.0,7,15.0,1013.0,NE,0.89,0,0
69.0,8,15.0,1013.0,NE,1.78,0,0
68.0,8,15.0,1014.0,NE,2.67,0,0
94.0,9,18.0,1014.0,NW,1.79,0,0
96.0,7,21.0,1015.0,NW,4.92,0,0
98.0,5,22.0,1015.0,cv,0.89,0,0
98.0,6,23.0,1015.0,SE,1.79,0,0
109.0,7,25.0,1014.0,cv,1.79,0,0
95.0,5,26.0,1013.0,SE,4.02,0,0
87.0,5,28.0,1012.0,SE,9.83,0,0
90.0,5,28.0,1011.0,SE,15.64,0,0
69.0,5,28.0,1010.0,SE,21.45,0,0
54.0,5,28.0,1009.0,SE,28.6,0,0
52.0,5,28.0,1009.0,SE,35.75,0,0
48.0,5,27.0,1009.0,SE,39.77,0,0
40.0,5,25.0,1010.0,SE,43.79,0,0
41.0,5,24.0,1012.0,SE,45.58,0,0
21.0,7,22.0,1012.0,SE,47.37,0,1
28.0,7,21.0,1012.0,SE,49.16,0,0
28.0,6,21.0,1011.0,SE,52.29,0,0
34.0,6,20.0,1011.0,SE,54.08,0,0
58.0,7,18.0,1011.0,SE,55.87,0,0
64.0,7,17.0,1011.0,SE,57.66,0,0
68.0,7,15.0,1010.0,cv,0.89,0,0
70.0,8,14.0,1010.0,SE,0.89,0,0
68.0,8,13.0,1010.0,NE,0.89,0,0
77.0,8,16.0,1011.0,cv,0.89,0,0
84.0,8,18.0,1011.0,NE,0.89,0,0
89.0,9,21.0,1011.0,cv,0.89,0,0
103.0,8,22.0,1011.0,SE,1.79,0,0
99.0,8,25.0,1010.0,cv,0.89,0,0
100.0,9,26.0,1010.0,cv,1.78,0,0
132.0,9,27.0,1009.0,cv,2.67,0,0
198.0,10,29.0,1008.0,SE,4.02,0,0
119.0,10,30.0,1007.0,SE,8.94,0,0
137.0,10,30.0,1006.0,SE,14.75,0,0
77.0,10,30.0,1005.0,SE,20.56,0,0
93.0,11,30.0,1004.0,SE,27.71,0,0
124.0,12,29.0,1005.0,SE,32.63,0,0
146.0,14,28.0,1005.0,SE,37.55,0,0
143.0,13,28.0,1006.0,SE,41.57,0,0
115.0,13,27.0,1006.0,SE,44.7,0,0
107.0,13,26.0,1006.0,SE,49.62,0,1
99.0,13,25.0,1006.0,SE,51.41,0,0
100.0,13,24.0,1006.0,SE,53.2,0,0
103.0,14,20.0,1007.0,NE,4.92,0,0
75.0,14,20.0,1006.0,NW,4.02,0,1
61.0,15,18.0,1008.0,NW,8.94,0,3
83.0,16,17.0,1008.0,NE,3.13,0,5
90.0,16,17.0,1007.0,cv,0.89,0,0
70.0,16,17.0,1007.0,cv,2.68,0,1
75.0,17,18.0,1006.0,cv,4.47,0,0
83.0,16,19.0,1007.0,NW,1.79,0,0
79.0,17,21.0,1006.0,cv,0.89,0,0
95.0,16,22.0,1006.0,SE,1.79,0,0
134.0,16,24.0,1005.0,SE,4.92,0,0
161.0,16,24.0,1005.0,SE,8.05,0,0
151.0,16,25.0,1004.0,SE,11.18,0,0
147.0,16,26.0,1003.0,SE,12.97,0,0
143.0,15,28.0,1002.0,SE,16.99,0,0
132.0,15,28.0,1001.0,SE,21.01,0,0
119.0,14,28.0,1001.0,SE,25.03,0,0
102.0,14,28.0,1001.0,SE,26.82,0,0
97.0,16,26.0,1002.0,SE,28.61,0,0
104.0,16,23.0,1002.0,cv,0.89,0,0
123.0,16,23.0,1003.0,SE,1.79,0,0
141.0,16,22.0,1003.0,cv,0.89,0,0
167.0,16,21.0,1003.0,cv,1.78,0,0
174.0,16,21.0,1003.0,cv,2.67,0,0
196.0,16,20.0,1003.0,cv,3.56,0,0
215.0,16,20.0,1003.0,cv,4.01,0,0
214.0,16,19.0,1003.0,cv,4.9,0,0
197.0,15,18.0,1003.0,NW,1.79,0,0
168.0,14,20.0,1004.0,NE,4.92,0,0
122.0,12,20.0,1004.0,NE,8.94,0,0
66.0,10,22.0,1005.0,NE,13.86,0,0
36.0,8,23.0,1005.0,NE,18.78,0,0
20.0,8,25.0,1006.0,NE,23.7,0,0
17.0,8,26.0,1006.0,NE,28.62,0,0
,8,28.0,1005.0,NE,32.64,0,0
,9,29.0,1005.0,SE,3.13,0,0
18.0,7,30.0,1004.0,cv,0.89,0,0
14.0,6,31.0,1003.0,cv,2.68,0,0
16.0,8,31.0,1003.0,NE,1.79,0,0
18.0,8,32.0,1002.0,SE,1.79,0,0
20.0,9,31.0,1002.0,SE,4.92,0,0
22.0,7,31.0,1002.0,SE,8.94,0,0
22.0,8,28.0,1002.0,SE,12.07,0,0
45.0,15,26.0,1004.0,SE,16.99,0,0
121.0,13,23.0,1005.0,SE,21.91,0,0
122.0,12,22.0,1006.0,SE,26.83,0,0
114.0,10,21.0,1007.0,SE,28.62,0,0
106.0,11,20.0,1006.0,SE,31.75,0,0
62.0,12,19.0,1007.0,cv,0.89,0,0
84.0,12,19.0,1006.0,SE,1.79,0,0
79.0,11,18.0,1005.0,cv,0.89,0,0
80.0,12,17.0,1006.0,cv,1.78,0,0
85.0,12,16.0,1006.0,NE,0.89,0,0
81.0,13,17.0,1007.0,cv,0.89,0,0
79.0,13,19.0,1007.0,cv,1.78,0,0
80.0,12,22.0,1007.0,NW,3.13,0,0
79.0,13,23.0,1008.0,NW,6.26,0,0
85.0,13,24.0,1007.0,cv,0.89,0,0
85.0,13,26.0,1006.0,cv,2.68,0,0
81.0,13,27.0,1006.0,cv,4.47,0,0
90.0,14,29.0,1005.0,cv,6.26,0,0
97.0,13,30.0,1004.0,SE,3.13,0,0
103.0,14,30.0,1003.0,SE,6.26,0,0
115.0,15,31.0,1003.0,SE,10.28,0,0
117.0,15,31.0,1003.0,SE,16.09,0,0
130.0,15,30.0,1003.0,SE,19.22,0,0
132.0,17,28.0,1003.0,SE,21.01,0,0
136.0,16,27.0,1004.0,SE,22.8,0,0
150.0,16,26.0,1005.0,SE,24.59,0,0
128.0,16,25.0,1005.0,SE,26.38,0,0
144.0,16,24.0,1005.0,SE,28.17,0,0
146.0,16,23.0,1005.0,SE,31.3,0,0
152.0,15,23.0,1005.0,SE,33.09,0,0
165.0,15,22.0,1005.0,SE,34.88,0,0
178.0,15,20.0,1005.0,cv,0.89,0,0
196.0,16,20.0,1005.0,SE,3.13,0,0
215.0,16,19.0,1005.0,cv,0.89,0,0
242.0,17,20.0,1006.0,SE,0.89,0,0
249.0,18,21.0,1007.0,cv,0.89,0,0
258.0,18,23.0,1007.0,SE,1.79,0,0
259.0,18,25.0,1008.0,cv,0.89,0,0
239.0,18,27.0,1007.0,SE,1.79,0,0
224.0,18,29.0,1007.0,SE,4.92,0,0
182.0,17,31.0,1007.0,SE,9.84,0,0
111.0,15,33.0,1006.0,SE,13.86,0,0
59.0,8,35.0,1006.0,SE,21.01,0,0
43.0,9,35.0,1005.0,SE,28.16,0,0
50.0,9,34.0,1005.0,SE,36.21,0,0
54.0,9,34.0,1005.0,SE,43.36,0,0
38.0,8,33.0,1005.0,SE,49.17,0,0
40.0,9,31.0,1006.0,SE,53.19,0,0
56.0,10,28.0,1006.0,SE,56.32,0,0
64.0,12,27.0,1007.0,SE,58.11,0,0
65.0,12,27.0,1008.0,SE,61.24,0,0
63.0,11,28.0,1008.0,SE,64.37,0,0
73.0,14,23.0,1009.0,SE,66.16,0,0
74.0,12,24.0,1009.0,SE,69.29,0,0
84.0,12,24.0,1010.0,SE,72.42,0,0
80.0,13,24.0,1010.0,SE,75.55,0,0
96.0,14,22.0,1010.0,SE,77.34,0,0
109.0,14,21.0,1010.0,NW,1.79,0,0
110.0,15,22.0,1010.0,SE,1.79,0,0
102.0,16,24.0,1011.0,cv,0.89,0,0
105.0,15,26.0,1011.0,SE,1.79,0,0
105.0,15,29.0,1011.0,SE,3.58,0,0
94.0,13,31.0,1011.0,SE,9.39,0,0
92.0,13,32.0,1011.0,SE,16.54,0,0
85.0,12,34.0,1010.0,SE,22.35,0,0
61.0,10,34.0,1010.0,SE,29.5,0,0
54.0,11,33.0,1010.0,SE,36.65,0,0
46.0,11,34.0,1009.0,SE,43.8,0,0
46.0,10,33.0,1008.0,SE,48.72,0,0
56.0,11,32.0,1008.0,SE,53.64,0,0
57.0,12,31.0,1008.0,SE,56.77,0,0
59.0,12,30.0,1009.0,SE,59.9,0,0
61.0,15,27.0,1009.0,cv,0.89,0,0
76.0,15,27.0,1009.0,SE,3.13,0,0
87.0,14,28.0,1009.0,SE,8.05,0,0
99.0,15,26.0,1009.0,SE,11.18,0,0
104.0,15,26.0,1008.0,SE,15.2,0,0
92.0,15,26.0,1008.0,SE,18.33,0,0
89.0,15,24.0,1008.0,NE,1.79,0,0
85.0,15,24.0,1008.0,SE,1.79,0,0
99.0,15,23.0,1007.0,SE,4.92,0,1
98.0,17,21.0,1008.0,SE,8.05,0,3
84.0,17,19.0,1008.0,SE,9.84,0,5
83.0,17,19.0,1008.0,SE,12.97,0,6
102.0,18,19.0,1008.0,SE,14.76,0,7
84.0,18,19.0,1008.0,SE,17.89,0,0
91.0,18,20.0,1008.0,SE,19.68,0,0
104.0,18,20.0,1008.0,SE,22.81,0,1
95.0,18,20.0,1008.0,SE,24.6,0,0
88.0,19,20.0,1008.0,SE,27.73,0,0
78.0,19,20.0,1007.0,SE,29.52,0,0
84.0,19,21.0,1007.0,NE,1.79,0,0
99.0,19,21.0,1007.0,SE,3.13,0,0
93.0,19,20.0,1007.0,SE,6.26,0,0
79.0,18,20.0,1007.0,SE,8.05,0,0
79.0,18,20.0,1008.0,SE,11.18,0,0
79.0,18,20.0,1008.0,SE,14.31,0,0
91.0,18,20.0,1009.0,SE,16.1,0,0
88.0,18,19.0,1009.0,SE,17.89,0,0
92.0,18,19.0,1009.0,SE,19.68,0,0
95.0,18,19.0,1009.0,SE,21.47,0,0
107.0,18,19.0,1008.0,cv,0.89,0,0
123.0,18,19.0,1008.0,SE,1.79,0,0
117.0,18,19.0,1008.0,SE,3.58,0,0
140.0,18,19.0,1007.0,SE,4.47,0,0
150.0,18,19.0,1007.0,cv,0.89,0,0
150.0,18,19.0,1007.0,cv,1.78,0,0
132.0,19,20.0,1008.0,NW,1.79,0,0
160.0,19,21.0,1008.0,cv,0.89,0,0
158.0,3,24.0,1007.0,NW,8.05,0,0
157.0,3,26.0,1007.0,NW,16.1,0,0
113.0,3,27.0,1007.0,NW,27.28,0,0
51.0,2,28.0,1006.0,NW,38.46,0,0
13.0,0,28.0,1005.0,NW,53.66,0,0
12.0,-1,28.0,1005.0,NW,66.62,0,0
7.0,-1,28.0,1005.0,NW,80.48,0,0
10.0,-1,28.0,1005.0,NW,92.55,0,0
8.0,-1,28.0,1005.0,NW,103.73,0,0
8.0,0,27.0,1005.0,NW,111.78,0,0
10.0,1,25.0,1004.0,NW,114.91,0,0
13.0,3,21.0,1005.0,cv,0.89,0,0
18.0,0,25.0,1005.0,SE,3.13,0,0
21.0,7,17.0,1006.0,cv,0.89,0,0
21.0,9,15.0,1006.0,cv,1.78,0,0
15.0,8,15.0,1006.0,SE,1.79,0,0
10.0,7,15.0,1005.0,cv,0.89,0,0
8.0,7,14.0,1005.0,SE,1.79,0,0
9.0,6,14.0,1004.0,cv,0.89,0,0
8.0,7,12.0,1004.0,cv,1.78,0,0
15.0,7,12.0,1004.0,cv,2.67,0,0
20.0,9,15.0,1004.0,cv,3.56,0,0
20.0,11,20.0,1003.0,cv,4.45,0,0
18.0,4,26.0,1003.0,cv,6.24,0,0
15.0,4,28.0,1002.0,SE,4.02,0,0
15.0,1,30.0,1001.0,SE,8.04,0,0
16.0,1,32.0,1000.0,SE,13.85,0,0
19.0,3,33.0,999.0,SE,18.77,0,0
23.0,3,34.0,998.0,SE,23.69,0,0
24.0,5,34.0,997.0,SE,31.74,0,0
26.0,5,33.0,995.0,SE,39.79,0,0
27.0,5,34.0,994.0,SE,48.73,0,0
27.0,5,33.0,993.0,SE,55.88,0,0
26.0,0,35.0,993.0,NW,7.15,0,0
23.0,1,34.0,993.0,SE,4.92,0,0
28.0,-2,34.0,994.0,NW,7.15,0,0
27.0,-2,33.0,995.0,SE,4.02,0,0
29.0,-1,32.0,995.0,SE,8.04,0,0
31.0,-1,31.0,995.0,NW,3.13,0,0
26.0,8,21.0,995.0,cv,0.89,0,0
26.0,0,26.0,994.0,NW,3.13,0,0
23.0,8,19.0,994.0,cv,0.89,0,0
39.0,9,18.0,994.0,cv,1.78,0,0
39.0,-2,27.0,994.0,NW,4.92,0,0
40.0,5,22.0,994.0,NW,8.05,0,0
40.0,10,21.0,994.0,cv,0.89,0,0
94.0,3,30.0,995.0,NW,5.81,0,0
102.0,5,30.0,995.0,NW,15.64,0,0
100.0,1,32.0,995.0,NW,28.6,0,0
26.0,-2,32.0,995.0,NW,43.8,0,0
19.0,2,31.0,995.0,NW,57.66,0,0
13.0,3,32.0,995.0,NW,67.49,0,0
17.0,5,31.0,995.0,NW,78.67,0,0
12.0,7,28.0,997.0,NW,94.76,0,0
16.0,10,26.0,997.0,NW,102.81,0,0
12.0,10,30.0,996.0,NW,109.96,0,0
13.0,9,30.0,995.0,NW,114.88,0,0
12.0,8,30.0,995.0,NW,118.9,0,0
14.0,1,31.0,997.0,NW,130.97,0,0
11.0,1,28.0,998.0,NW,136.78,0,0
8.0,5,23.0,1000.0,cv,0.89,0,0
17.0,4,21.0,1001.0,cv,1.34,0,0
13.0,5,20.0,1001.0,NW,3.13,0,0
12.0,6,19.0,1001.0,cv,0.89,0,0
13.0,3,22.0,1001.0,NW,3.13,0,0
19.0,6,19.0,1001.0,NE,3.13,0,0
27.0,6,20.0,1002.0,SE,1.79,0,0
27.0,9,15.0,1003.0,NE,0.89,0,0
38.0,9,15.0,1003.0,NE,1.78,0,0
44.0,12,18.0,1003.0,cv,0.89,0,0
44.0,11,23.0,1004.0,cv,1.78,0,0
43.0,10,25.0,1004.0,cv,2.67,0,0
49.0,9,27.0,1004.0,cv,3.56,0,0
35.0,9,29.0,1003.0,SE,1.79,0,0
18.0,7,33.0,1002.0,cv,1.79,0,0
15.0,4,35.0,1001.0,SE,4.02,0,0
21.0,5,36.0,1000.0,SE,8.04,0,0
29.0,5,37.0,999.0,SE,12.96,0,0
21.0,5,37.0,998.0,SE,21.01,0,0
34.0,5,37.0,997.0,SE,29.95,0,0
32.0,5,36.0,996.0,SE,38.89,0,0
24.0,4,35.0,996.0,SE,46.94,0,0
32.0,7,34.0,997.0,SE,55.88,0,0
32.0,9,31.0,998.0,SE,57.67,0,0
34.0,9,32.0,999.0,SE,62.59,0,0
39.0,9,31.0,998.0,SE,67.51,0,0
40.0,8,30.0,997.0,SE,72.43,0,0
44.0,12,23.0,997.0,SE,73.32,0,0
38.0,12,23.0,998.0,cv,0.89,0,0
38.0,13,22.0,997.0,cv,1.78,0,0
42.0,12,21.0,997.0,cv,2.67,0,0
44.0,13,20.0,997.0,cv,3.12,0,0
54.0,12,18.0,997.0,cv,4.01,0,0
62.0,14,21.0,997.0,cv,4.9,0,0
78.0,14,25.0,997.0,cv,5.79,0,0
77.0,12,27.0,998.0,cv,6.68,0,0
75.0,12,30.0,998.0,NE,3.13,0,0
67.0,11,33.0,998.0,NE,4.92,0,0
52.0,11,36.0,998.0,cv,1.79,0,0
41.0,10,37.0,998.0,cv,2.68,0,0
29.0,7,39.0,997.0,cv,3.57,0,0
21.0,7,41.0,997.0,cv,5.36,0,0
19.0,4,42.0,996.0,NW,5.81,0,0
8.0,4,39.0,996.0,NE,1.79,0,0
14.0,6,40.0,996.0,cv,0.89,0,0
30.0,8,38.0,997.0,SE,3.13,0,0
29.0,9,35.0,998.0,SE,6.26,0,0
38.0,10,32.0,999.0,cv,0.89,0,0
63.0,15,28.0,1000.0,cv,2.68,0,0
63.0,10,29.0,1001.0,SE,1.79,0,0
63.0,13,26.0,1002.0,NW,3.13,0,0
79.0,13,25.0,1002.0,cv,0.89,0,0
71.0,13,27.0,1003.0,SE,1.79,0,0
96.0,14,25.0,1003.0,NE,1.79,0,0
102.0,13,23.0,1003.0,NW,1.79,0,0
113.0,11,22.0,1004.0,NW,3.58,0,0
73.0,10,21.0,1005.0,NW,6.71,0,0
67.0,12,23.0,1006.0,NW,8.5,0,0
67.0,12,26.0,1006.0,NW,10.29,0,0
88.0,12,30.0,1007.0,cv,0.89,0,0
85.0,12,31.0,1007.0,SE,1.79,0,0
88.0,12,32.0,1007.0,SE,5.81,0,0
104.0,12,33.0,1007.0,SE,9.83,0,0
100.0,14,33.0,1007.0,SE,14.75,0,0
99.0,14,34.0,1006.0,SE,19.67,0,0
100.0,14,35.0,1005.0,SE,23.69,0,0
107.0,15,34.0,1005.0,SE,27.71,0,0
104.0,15,33.0,1005.0,SE,33.52,0,0
90.0,14,33.0,1005.0,SE,37.54,0,0
100.0,13,31.0,1005.0,SE,41.56,0,0
99.0,15,30.0,1006.0,SE,44.69,0,0
95.0,14,28.0,1006.0,SE,47.82,0,0
97.0,14,27.0,1007.0,SE,50.95,0,0
90.0,12,27.0,1008.0,SE,54.08,0,0
76.0,12,25.0,1008.0,SE,55.87,0,0
72.0,13,24.0,1008.0,SE,56.76,0,0
81.0,13,22.0,1008.0,SE,57.65,0,0
84.0,14,22.0,1008.0,cv,0.89,0,0
90.0,14,21.0,1008.0,cv,1.78,0,0
96.0,14,21.0,1008.0,cv,2.67,0,0
115.0,15,20.0,1008.0,SE,0.89,0,0
115.0,16,21.0,1008.0,SE,1.78,0,0
108.0,15,24.0,1008.0,cv,0.89,0,0
125.0,14,25.0,1009.0,cv,1.78,0,0
123.0,13,26.0,1009.0,cv,2.67,0,0
127.0,13,28.0,1008.0,NE,1.79,0,0
132.0,14,30.0,1008.0,SE,1.79,0,0
125.0,14,32.0,1007.0,cv,1.79,0,0
119.0,15,33.0,1007.0,SE,1.79,0,0
127.0,16,33.0,1006.0,cv,0.89,0,0
139.0,14,33.0,1005.0,SE,3.13,0,0
134.0,16,34.0,1005.0,SE,6.26,0,0
131.0,17,33.0,1005.0,SE,9.39,0,0
135.0,17,32.0,1005.0,SE,11.18,0,0
137.0,17,31.0,1005.0,SE,12.97,0,0
